timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
268882775,48.568474,29.24,100743.0,1.1969935
268894248,48.232903,29.24,100747.0,1.197041
268915854,48.819496,29.24,100740.0,1.1969578
268927530,47.22882,29.24,100759.0,1.1971836
268938881,48.48392,29.24,100744.0,1.1970054
268962808,47.313374,29.23,100757.99,1.1971716
268974544,47.899967,29.23,100750.99,1.1970885
268985083,46.72678,29.23,100765.0,1.1972549
269006978,47.397926,29.23,100757.0,1.1971599
269018765,47.146908,29.23,100760.0,1.1971955
269030290,48.066433,29.23,100749.0,1.1970648
269052042,47.564396,29.23,100755.0,1.197136
269063532,48.317455,29.23,100746.0,1.1970291
269075554,47.062355,29.23,100761.0,1.1972073
269097095,47.73086,29.23,100753.0,1.1971123
269108523,47.313374,29.23,100757.99,1.1971716
269118974,47.146908,29.23,100760.0,1.1971955
269142250,47.397926,29.23,100757.0,1.1971599
269153494,47.313374,29.23,100757.99,1.1971716
269163880,46.30929,29.23,100769.99,1.1973143
269187705,48.317455,29.22,100746.0,1.1970291
269199644,48.066433,29.22,100749.0,1.1970648
269211820,47.98188,29.22,100750.0,1.1970767
269234874,46.9778,29.22,100762.0,1.1972193
269246638,46.393845,29.22,100769.0,1.1973025
269256948,46.811333,29.22,100763.99,1.1972429
269279023,47.146908,29.22,100760.0,1.1971955
269289490,47.22882,29.22,100759.0,1.1971836
269299936,46.560314,29.22,100767.0,1.1972786
269323576,47.062355,29.22,100761.0,1.1972073
269334543,47.22882,29.22,100759.0,1.1971836
269344932,46.644867,29.22,100766.0,1.1972668
269366996,46.9778,29.22,100762.0,1.1972193
269378828,46.9778,29.22,100762.0,1.1972193
269390301,47.22882,29.22,100759.0,1.1971836
269412617,47.146908,29.21,100760.0,1.1971955
269424006,46.72678,29.21,100765.0,1.1972549
269436676,47.313374,29.21,100757.99,1.1971716
269460664,46.644867,29.21,100766.0,1.1972668
269472511,47.313374,29.21,100757.99,1.1971716
269483970,47.22882,29.21,100759.0,1.1971836
269504933,47.22882,29.21,100759.0,1.1971836
269516537,46.9778,29.21,100762.0,1.1972193
269527485,46.560314,29.21,100767.0,1.1972786
269549084,47.062355,29.21,100761.0,1.1972073
269560495,47.64895,29.21,100754.0,1.1971242
269570032,48.232903,29.21,100747.0,1.197041
269591490,45.809895,29.21,100775.99,1.1973855
269602484,47.899967,29.21,100750.99,1.1970885
269612011,46.9778,29.21,100762.0,1.1972193
269635840,47.313374,29.21,100757.99,1.1971716
269648006,47.397926,29.21,100757.0,1.1971599
269660677,47.313374,29.21,100757.99,1.1971716
269684670,47.47984,29.21,100756.0,1.197148
269696531,47.397926,29.21,100757.0,1.1971599
269708654,47.899967,29.21,100750.99,1.1970885
269732931,46.393845,29.199999,100769.0,1.1973025
269744546,47.397926,29.199999,100757.0,1.1971599
269756937,48.15099,29.199999,100748.0,1.197053
269780084,47.899967,29.189999,100750.99,1.1970885
269791923,46.895885,29.189999,100763.0,1.1972312
269804071,47.564396,29.189999,100755.0,1.197136
269827985,47.73086,29.199999,100753.0,1.1971123
269839963,46.811333,29.199999,100763.99,1.1972429
269851840,46.895885,29.199999,100763.0,1.1972312
269875835,46.560314,29.189999,100767.0,1.1972786
269887975,47.73086,29.189999,100753.0,1.1971123
269898052,47.22882,29.189999,100759.0,1.1971836
269919482,47.313374,29.189999,100757.99,1.1971716
269930522,47.73086,29.189999,100753.0,1.1971123
269941072,48.066433,29.189999,100749.0,1.1970648
269962063,47.146908,29.189999,100760.0,1.1971955
269972503,47.22882,29.189999,100759.0,1.1971836
269983481,47.062355,29.189999,100761.0,1.1972073
270004031,47.22882,29.189999,100759.0,1.1971836
270016007,47.47984,29.189999,100756.0,1.197148
270027945,47.98188,29.189999,100750.0,1.1970767
270051915,47.73086,29.189999,100753.0,1.1971123
270063949,47.815414,29.189999,100751.99,1.1971003
270075960,47.47984,29.189999,100756.0,1.197148
270099933,46.895885,29.189999,100763.0,1.1972312
270111996,47.64895,29.189999,100754.0,1.1971242
270124788,47.47984,29.189999,100756.0,1.197148
270148672,47.564396,29.179998,100755.0,1.197136
270159949,47.73086,29.179998,100753.0,1.1971123
270170055,47.564396,29.179998,100755.0,1.197136
270191482,48.48392,29.179998,100744.0,1.1970054
270201496,47.564396,29.179998,100755.0,1.197136
270212642,48.066433,29.179998,100749.0,1.1970648
270236626,47.47984,29.179998,100756.0,1.197148
270248063,47.64895,29.179998,100754.0,1.1971242
270260728,48.15099,29.179998,100748.0,1.197053
270284927,47.815414,29.179998,100751.99,1.1971003
270296582,47.564396,29.179998,100755.0,1.197136
270309090,48.232903,29.179998,100747.0,1.197041
270333087,47.73086,29.179998,100753.0,1.1971123
270343921,46.644867,29.179998,100766.0,1.1972668
270355913,47.564396,29.179998,100755.0,1.197136
270378068,47.64895,29.179998,100754.0,1.1971242
270389497,46.475758,29.179998,100768.0,1.1972905
270399503,47.22882,29.179998,100759.0,1.1971836
270421080,47.397926,29.179998,100757.0,1.1971599
270432535,46.393845,29.179998,100769.0,1.1973025
270444835,47.564396,29.179998,100755.0,1.197136
270468702,47.313374,29.17,100757.99,1.1971716
270480545,46.895885,29.17,100763.0,1.1972312
270490061,48.232903,29.17,100747.0,1.197041
270510936,46.72678,29.17,100765.0,1.1972549
270521495,47.313374,29.17,100757.99,1.1971716
270533091,47.815414,29.17,100751.99,1.1971003
270557588,47.397926,29.17,100757.0,1.1971599
270567923,47.815414,29.17,100751.99,1.1971003
270578990,48.734943,29.17,100741.0,1.1969697
270600946,46.475758,29.17,100768.0,1.1972905
270613184,46.895885,29.17,100763.0,1.1972312
270624121,47.564396,29.17,100755.0,1.197136
270646962,46.811333,29.17,100763.99,1.1972429
270658635,46.811333,29.17,100763.99,1.1972429
270668941,47.73086,29.17,100753.0,1.1971123
270692729,47.22882,29.17,100759.0,1.1971836
270704930,47.146908,29.17,100760.0,1.1971955
270716724,47.146908,29.17,100760.0,1.1971955
270738938,47.815414,29.17,100751.99,1.1971003
270750522,47.564396,29.17,100755.0,1.197136
270760932,47.146908,29.17,100760.0,1.1971955
270784291,46.30929,29.16,100769.99,1.1973143
270794555,46.475758,29.16,100768.0,1.1972905
270805560,47.397926,29.16,100757.0,1.1971599
270826992,47.564396,29.16,100755.0,1.197136
270838484,47.815414,29.16,100751.99,1.1971003
270848943,46.895885,29.16,100763.0,1.1972312
270872318,46.475758,29.16,100768.0,1.1972905
270884355,48.066433,29.16,100749.0,1.1970648
270894962,47.062355,29.16,100761.0,1.1972073
270917924,47.564396,29.16,100755.0,1.197136
270929550,48.066433,29.16,100749.0,1.1970648
270939008,47.73086,29.16,100753.0,1.1971123
270960933,46.22474,29.16,100771.0,1.1973262
270972436,47.22882,29.16,100759.0,1.1971836
270982959,47.146908,29.16,100760.0,1.1971955
271005610,45.223297,29.16,100782.99,1.1974686
271016709,47.146908,29.16,100760.0,1.1971955
271029612,45.30521,29.16,100782.0,1.1974568
271053442,45.138744,29.16,100784.0,1.1974807
271064758,46.142826,29.16,100772.0,1.1973381
271077530,45.725338,29.16,100776.99,1.1973974
271101446,45.389767,29.16,100781.0,1.197445
271112706,44.97228,29.16,100786.0,1.1975044
271124770,45.725338,29.16,100776.99,1.1973974
271148742,45.97636,29.15,100774.0,1.1973618
271160668,45.556232,29.15,100779.0,1.1974212
271172682,44.805813,29.15,100788.0,1.1975281
271196622,45.556232,29.15,100779.0,1.1974212
271207906,44.303772,29.15,100794.0,1.1975994
271218960,45.640785,29.15,100778.0,1.1974094
271240931,44.887726,29.15,100787.0,1.1975163
271253910,45.138744,29.15,100784.0,1.1974807
271264943,44.887726,29.15,100787.0,1.1975163
271288933,44.303772,29.14,100794.0,1.1975994
271301980,44.97228,29.14,100786.0,1.1975044
271312936,44.72126,29.14,100788.99,1.1975399
271336946,45.30521,29.14,100782.0,1.1974568
271350034,45.389767,29.14,100781.0,1.197445
271360942,45.223297,29.14,100782.99,1.1974686
271384932,45.556232,29.14,100779.0,1.1974212
271398057,44.805813,29.14,100788.0,1.1975281
271408306,45.640785,29.14,100778.0,1.1974094
271430958,44.134663,29.14,100796.0,1.1976233
271442519,45.138744,29.14,100784.0,1.1974807
271452940,45.223297,29.14,100782.99,1.1974686
271475017,45.725338,29.14,100776.99,1.1973974
271486516,44.72126,29.14,100788.99,1.1975399
271496306,45.891808,29.14,100775.0,1.1973737
271518966,46.22474,29.14,100771.0,1.1973262
271530698,45.640785,29.14,100778.0,1.1974094
271542061,45.809895,29.14,100775.99,1.1973855
271565576,45.30521,29.13,100782.0,1.1974568
271576746,45.556232,29.13,100779.0,1.1974212
271589429,45.30521,29.13,100782.0,1.1974568
271613419,46.393845,29.14,100769.0,1.1973025
271626050,46.475758,29.14,100768.0,1.1972905
271635933,46.895885,29.14,100763.0,1.1972312
271657935,46.560314,29.13,100767.0,1.1972786
271669528,46.475758,29.13,100768.0,1.1972905
271679936,45.97636,29.13,100774.0,1.1973618
271702055,46.30929,29.14,100769.99,1.1973143
271713984,46.560314,29.14,100767.0,1.1972786
271724940,46.142826,29.14,100772.0,1.1973381
271748944,46.895885,29.13,100763.0,1.1972312
271761903,46.22474,29.13,100771.0,1.1973262
271772939,46.895885,29.13,100763.0,1.1972312
271795980,45.97636,29.13,100774.0,1.1973618
271806739,46.142826,29.13,100772.0,1.1973381
271818330,46.30929,29.13,100769.99,1.1973143
271839933,45.97636,29.13,100774.0,1.1973618
271851562,46.058273,29.13,100773.0,1.1973499
271862068,46.475758,29.13,100768.0,1.1972905
271885142,46.895885,29.119999,100763.0,1.1972312
271897307,47.313374,29.119999,100757.99,1.1971716
271908010,46.72678,29.119999,100765.0,1.1972549
271930325,47.564396,29.119999,100755.0,1.197136
271941530,46.475758,29.119999,100768.0,1.1972905
271951021,46.560314,29.119999,100767.0,1.1972786
271972021,46.895885,29.13,100763.0,1.1972312
271982522,45.556232,29.13,100779.0,1.1974212
271994258,46.560314,29.13,100767.0,1.1972786
272015030,46.475758,29.13,100768.0,1.1972905
272026519,46.058273,29.13,100773.0,1.1973499
272035979,46.644867,29.13,100766.0,1.1972668
272057933,45.725338,29.13,100776.99,1.1973974
272068699,44.887726,29.13,100787.0,1.1975163
272079312,46.393845,29.13,100769.0,1.1973025
272102241,46.393845,29.119999,100769.0,1.1973025
272114932,45.138744,29.119999,100784.0,1.1974807
272125262,45.223297,29.119999,100782.99,1.1974686
272148652,44.805813,29.119999,100788.0,1.1975281
272162310,46.811333,29.119999,100763.99,1.1972429
272172945,46.22474,29.119999,100771.0,1.1973262
272194149,45.556232,29.119999,100779.0,1.1974212
272205492,46.895885,29.119999,100763.0,1.1972312
272215970,44.887726,29.119999,100787.0,1.1975163
272237940,44.72126,29.119999,100788.99,1.1975399
272250053,45.97636,29.119999,100774.0,1.1973618
272261071,45.640785,29.119999,100778.0,1.1974094
272283945,44.470238,29.119999,100792.0,1.1975757
272295570,46.058273,29.119999,100773.0,1.1973499
272306250,46.142826,29.119999,100772.0,1.1973381
272327067,45.891808,29.109999,100775.0,1.1973737
272338489,46.142826,29.109999,100772.0,1.1973381
272347982,45.138744,29.109999,100784.0,1.1974807
272370221,45.97636,29.119999,100774.0,1.1973618
272380727,44.470238,29.119999,100792.0,1.1975757
272391059,45.809895,29.119999,100775.99,1.1973855
272412016,44.303772,29.119999,100794.0,1.1975994
272423531,46.560314,29.119999,100767.0,1.1972786
272433946,44.05275,29.119999,100797.0,1.197635
272455947,44.805813,29.109999,100788.0,1.1975281
272466902,45.640785,29.109999,100778.0,1.1974094
272477368,45.389767,29.109999,100781.0,1.197445
272500694,45.389767,29.109999,100781.0,1.197445
272513155,45.389767,29.109999,100781.0,1.197445
272523976,45.05419,29.109999,100785.0,1.1974925
272545942,45.389767,29.109999,100781.0,1.197445
272557584,45.891808,29.109999,100775.0,1.1973737
272567932,45.640785,29.109999,100778.0,1.1974094
272589975,45.725338,29.109999,100776.99,1.1973974
272601983,45.389767,29.109999,100781.0,1.197445
272612938,45.223297,29.109999,100782.99,1.1974686
272634256,45.223297,29.109999,100782.99,1.1974686
272645563,45.809895,29.109999,100775.99,1.1973855
272655932,45.30521,29.109999,100782.0,1.1974568
272677379,46.142826,29.099998,100772.0,1.1973381
272690185,45.47432,29.099998,100780.0,1.1974331
272700725,47.564396,29.099998,100755.0,1.197136
272724028,48.232903,29.099998,100747.0,1.197041
272735531,47.73086,29.099998,100753.0,1.1971123
272747992,48.650387,29.099998,100742.0,1.1969817
272768937,48.819496,29.099998,100740.0,1.1969578
272779663,48.402008,29.099998,100744.99,1.1970172
272790721,49.321537,29.099998,100734.0,1.1968865
272814329,50.407528,29.099998,100721.0,1.196732
272825542,49.73902,29.099998,100729.0,1.1968272
272835945,48.985962,29.099998,100738.0,1.1969341
272859819,50.65855,29.09,100718.0,1.1966964
272871532,52.249226,29.09,100699.0,1.1964707
272883938,53.337864,29.09,100686.0,1.1963162
272907867,52.164673,29.09,100700.0,1.1964825
272919563,51.07868,29.09,100713.0,1.196637
272929085,52.164673,29.09,100700.0,1.1964825
272951022,50.65855,29.09,100718.0,1.1966964
272962767,52.500248,29.09,100696.0,1.1964351
272974236,53.75535,29.09,100681.0,1.1962569
272996232,52.835823,29.09,100692.0,1.1963875
273007533,52.08276,29.09,100700.99,1.1964943
273018985,51.245144,29.09,100711.0,1.1966133
273040942,51.998207,29.09,100701.99,1.1965063
273052498,50.994125,29.09,100713.99,1.1966488
273062987,50.074596,29.09,100725.0,1.1967796
273086263,50.90957,29.08,100715.0,1.1966608
273099195,52.33114,29.08,100698.0,1.1964588
273108934,50.743103,29.08,100717.0,1.1966846
273132285,49.823578,29.08,100728.0,1.1968153
273143563,52.164673,29.08,100700.0,1.1964825
273155569,52.5848,29.08,100694.99,1.196423
273177651,51.327057,29.08,100710.0,1.1966014
273187648,51.16059,29.08,100712.0,1.1966251
273198977,50.994125,29.08,100713.99,1.1966488
273220940,50.90957,29.07,100715.0,1.1966608
273232538,51.83174,29.07,100704.0,1.1965301
273243554,51.58072,29.07,100707.0,1.1965657
273267639,51.07868,29.08,100713.0,1.196637
273278741,51.998207,29.08,100701.99,1.1965063
273291576,53.00229,29.08,100690.0,1.1963638
273312933,52.751266,29.07,100693.0,1.1963995
273324493,51.747185,29.07,100705.0,1.196542
273334994,51.41161,29.07,100709.0,1.1965895
273358253,52.835823,29.07,100692.0,1.1963875
273369484,53.00229,29.07,100690.0,1.1963638
273379988,52.917732,29.07,100691.0,1.1963756
273403581,53.00229,29.07,100690.0,1.1963638
273414541,52.08276,29.07,100700.99,1.1964943
273425081,53.83726,29.07,100680.0,1.196245
273446949,53.253307,29.07,100687.0,1.1963282
273458756,51.662632,29.07,100706.0,1.1965538
273470267,52.5848,29.07,100694.99,1.196423
273491941,53.50433,29.07,100684.0,1.1962925
273503612,52.5848,29.07,100694.99,1.196423
273515745,53.588882,29.07,100682.99,1.1962805
273539549,54.090923,29.06,100676.99,1.1962092
273550549,54.592964,29.06,100671.0,1.196138
273561083,53.921814,29.06,100679.0,1.196233
273584293,54.25739,29.06,100675.0,1.1961856
273596533,54.677517,29.06,100669.99,1.196126
273606994,54.75943,29.06,100669.0,1.1961143
273629431,56.18364,29.05,100651.99,1.1959121
273640699,55.6816,29.05,100657.99,1.1959834
273651014,55.26147,29.05,100663.0,1.196043
273673638,55.597046,29.06,100659.0,1.1959955
273684495,54.50841,29.06,100672.0,1.19615
273694972,55.76351,29.06,100657.0,1.1959717
273717570,54.592964,29.05,100671.0,1.196138
273728745,55.929977,29.05,100655.0,1.1959479
273741437,54.677517,29.05,100669.99,1.196126
273765426,53.670795,29.05,100682.0,1.1962687
273776954,54.677517,29.05,100669.99,1.196126
273789564,52.751266,29.05,100693.0,1.1963995
273812749,54.843983,29.05,100668.0,1.1961024
273824756,54.423855,29.05,100673.0,1.1961617
273836676,53.419773,29.05,100685.0,1.1963043
273860729,54.925896,29.05,100667.0,1.1960905
273872737,54.925896,29.05,100667.0,1.1960905
273884646,53.670795,29.05,100682.0,1.1962687
273906997,54.423855,29.039999,100673.0,1.1961617
273918693,53.83726,29.039999,100680.0,1.196245
273930055,54.423855,29.039999,100673.0,1.1961617
273952313,54.00637,29.039999,100678.0,1.1962212
273962695,53.921814,29.039999,100679.0,1.196233
273974056,53.670795,29.039999,100682.0,1.1962687
273996675,53.83726,29.039999,100680.0,1.196245
274008719,53.337864,29.039999,100686.0,1.1963162
274020797,53.75535,29.039999,100681.0,1.1962569
274044883,53.419773,29.039999,100685.0,1.1963043
274056770,53.921814,29.039999,100679.0,1.196233
274068806,52.5848,29.039999,100694.99,1.196423
274092833,52.500248,29.029999,100696.0,1.1964351
274104782,52.164673,29.029999,100700.0,1.1964825
274116936,52.751266,29.029999,100693.0,1.1963995
274140791,52.835823,29.029999,100692.0,1.1963875
274152806,52.835823,29.029999,100692.0,1.1963875
274164816,53.253307,29.029999,100687.0,1.1963282
274188847,52.666714,29.029999,100694.0,1.1964113
274200785,52.41569,29.029999,100697.0,1.1964469
274211010,53.253307,29.029999,100687.0,1.1963282
274232254,53.419773,29.029999,100685.0,1.1963043
274245093,53.168755,29.029999,100688.0,1.19634
274256314,53.419773,29.029999,100685.0,1.1963043
274280308,53.921814,29.029999,100679.0,1.196233
274293094,52.917732,29.029999,100691.0,1.1963756
274304310,53.83726,29.029999,100680.0,1.196245
274326992,53.921814,29.019999,100679.0,1.196233
274338693,53.337864,29.019999,100686.0,1.1963162
274350056,55.179558,29.019999,100663.99,1.1960547
274372825,55.010452,29.019999,100666.0,1.1960787
274383861,54.423855,29.019999,100673.0,1.1961617
274394969,55.26147,29.019999,100663.0,1.196043
274417141,55.346024,29.019999,100662.0,1.1960311
274429170,52.835823,29.019999,100692.0,1.1963875
274439060,53.588882,29.019999,100682.99,1.1962805
274459975,55.179558,29.019999,100663.99,1.1960547
274471530,55.26147,29.019999,100663.0,1.196043
274481945,53.253307,29.019999,100687.0,1.1963282
274503987,52.41569,29.019999,100697.0,1.1964469
274515528,54.75943,29.019999,100669.0,1.1961143
274526081,53.00229,29.019999,100690.0,1.1963638
274547932,53.08684,29.019999,100688.99,1.1963518
274559525,51.58072,29.019999,100707.0,1.1965657
274570083,53.83726,29.019999,100680.0,1.196245
274593125,54.75943,29.019999,100669.0,1.1961143
274605239,51.58072,29.019999,100707.0,1.1965657
274615995,53.337864,29.019999,100686.0,1.1963162
274638230,53.168755,29.019999,100688.0,1.19634
274649530,52.249226,29.019999,100699.0,1.1964707
274659943,52.08276,29.019999,100700.99,1.1964943
274680933,53.50433,29.019999,100684.0,1.1962925
274693279,52.249226,29.019999,100699.0,1.1964707
274703944,52.666714,29.019999,100694.0,1.1964113
274726452,51.91365,29.019999,100703.0,1.1965182
274737533,52.666714,29.019999,100694.0,1.1964113
274747944,52.33114,29.019999,100698.0,1.1964588
274770084,51.747185,29.019999,100705.0,1.196542
274781984,52.249226,29.019999,100699.0,1.1964707
274793089,50.90957,29.019999,100715.0,1.1966608
274815944,51.41161,29.01,100709.0,1.1965895
274827531,50.743103,29.01,100717.0,1.1966846
274838438,52.164673,29.01,100700.0,1.1964825
274859943,50.994125,29.01,100713.99,1.1966488
274871537,50.82766,29.01,100716.0,1.1966727
274881953,50.994125,29.01,100713.99,1.1966488
274905085,50.074596,29.019999,100725.0,1.1967796
274917341,49.65447,29.019999,100730.0,1.196839
274927933,50.492085,29.019999,100719.99,1.1967201
274950414,50.322975,29.01,100722.0,1.196744
274960714,50.65855,29.01,100718.0,1.1966964
274971935,49.90813,29.01,100726.99,1.1968033
274994049,49.488003,29.01,100732.0,1.1968628
275006079,49.65447,29.01,100730.0,1.196839
275016978,50.65855,29.01,100718.0,1.1966964
275039936,49.152428,29.01,100736.0,1.1969104
275051654,48.985962,29.01,100738.0,1.1969341
275062263,50.15651,29.01,100724.0,1.1967677
275083942,50.15651,29.01,100724.0,1.1967677
275095566,49.990044,29.01,100725.99,1.1967914
275105933,49.572556,29.01,100731.0,1.1968509
275128933,49.152428,29.01,100736.0,1.1969104
275141282,49.65447,29.01,100730.0,1.196839
275151945,49.321537,29.01,100734.0,1.1968865
275174227,48.48392,29.01,100744.0,1.1970054
275184663,48.48392,29.01,100744.0,1.1970054
275195945,48.90405,29.01,100738.99,1.1969459
275219062,49.40609,29.01,100732.99,1.1968746
275230493,49.23698,29.01,100735.0,1.1968985
275241023,48.568474,29.01,100743.0,1.1969935
275263933,49.321537,29.01,100734.0,1.1968865
275275571,49.152428,29.01,100736.0,1.1969104
275286247,47.899967,29.01,100750.99,1.1970885
275307944,48.90405,29.0,100738.99,1.1969459
275319517,49.488003,29.0,100732.0,1.1968628
275329933,48.90405,29.0,100738.99,1.1969459
275352932,48.985962,29.01,100738.0,1.1969341
275365268,49.152428,29.01,100736.0,1.1969104
275375947,47.98188,29.01,100750.0,1.1970767
275399016,48.90405,29.01,100738.99,1.1969459
275410519,48.48392,29.01,100744.0,1.1970054
275422392,48.568474,29.01,100743.0,1.1969935
275443942,47.47984,29.0,100756.0,1.197148
275455577,48.402008,29.0,100744.99,1.1970172
275465944,48.650387,29.0,100742.0,1.1969817
275488932,48.734943,29.0,100741.0,1.1969697
275501267,48.734943,29.0,100741.0,1.1969697
275511189,47.564396,29.0,100755.0,1.197136
275533088,48.066433,29.01,100749.0,1.1970648
275544497,47.47984,29.01,100756.0,1.197148
275554982,48.734943,29.01,100741.0,1.1969697
275578287,47.47984,29.0,100756.0,1.197148
275589494,48.90405,29.0,100738.99,1.1969459
275599989,47.64895,29.0,100754.0,1.1971242
275623541,47.64895,29.0,100754.0,1.1971242
275634541,47.73086,29.0,100753.0,1.1971123
275645087,48.650387,29.0,100742.0,1.1969817
275666977,48.734943,29.0,100741.0,1.1969697
275678898,48.15099,29.0,100748.0,1.197053
275690251,48.568474,29.0,100743.0,1.1969935
275711873,48.568474,29.0,100743.0,1.1969935
275723537,48.568474,29.0,100743.0,1.1969935
275735978,47.47984,29.0,100756.0,1.197148
275757083,48.650387,28.99,100742.0,1.1969817
275768486,49.321537,28.99,100734.0,1.1968865
275778977,47.062355,28.99,100761.0,1.1972073
275802241,47.98188,29.0,100750.0,1.1970767
275812576,47.899967,29.0,100750.99,1.1970885
275823741,48.90405,29.0,100738.99,1.1969459
275847573,48.402008,29.0,100744.99,1.1970172
275858546,48.568474,29.0,100743.0,1.1969935
275869091,46.895885,29.0,100763.0,1.1972312
275890976,48.734943,28.99,100741.0,1.1969697
275901486,46.9778,28.99,100762.0,1.1972193
275912022,47.146908,28.99,100760.0,1.1971955
275935564,47.062355,28.99,100761.0,1.1972073
275946539,48.066433,28.99,100749.0,1.1970648
275956947,47.313374,28.99,100757.99,1.1971716
275978992,47.564396,28.99,100755.0,1.197136
275990824,46.393845,28.99,100769.0,1.1973025
276002250,47.146908,28.99,100760.0,1.1971955
276024011,46.72678,29.0,100765.0,1.1972549
276035567,47.146908,29.0,100760.0,1.1971955
276047682,48.066433,29.0,100749.0,1.1970648
276071635,47.899967,28.99,100750.99,1.1970885
276082542,47.899967,28.99,100750.99,1.1970885
276092934,47.397926,28.99,100757.0,1.1971599
276114935,47.73086,28.99,100753.0,1.1971123
276127149,45.891808,28.99,100775.0,1.1973737
276138231,47.22882,28.99,100759.0,1.1971836
276159992,46.72678,28.99,100765.0,1.1972549
276171489,46.644867,28.99,100766.0,1.1972668
276183557,48.066433,28.99,100749.0,1.1970648
276205081,46.644867,28.98,100766.0,1.1972668
276216486,47.397926,28.98,100757.0,1.1971599
276226990,47.22882,28.98,100759.0,1.1971836
276250309,46.475758,28.98,100768.0,1.1972905
276261494,46.811333,28.98,100763.99,1.1972429
276271933,47.73086,28.98,100753.0,1.1971123
276296020,48.232903,28.98,100747.0,1.197041
276307581,47.815414,28.98,100751.99,1.1971003
276319636,47.397926,28.98,100757.0,1.1971599
276340932,47.062355,28.98,100761.0,1.1972073
276352485,48.15099,28.98,100748.0,1.197053
276363942,47.47984,28.98,100756.0,1.197148
276384933,46.475758,28.98,100768.0,1.1972905
276396493,47.98188,28.98,100750.0,1.1970767
276407488,47.313374,28.98,100757.99,1.1971716
276429079,47.062355,28.98,100761.0,1.1972073
276440558,46.475758,28.98,100768.0,1.1972905
276450046,47.22882,28.98,100759.0,1.1971836
276471482,47.98188,28.98,100750.0,1.1970767
276482497,46.644867,28.98,100766.0,1.1972668
276493071,48.15099,28.98,100748.0,1.197053
276514041,47.146908,28.98,100760.0,1.1971955
276524522,47.64895,28.98,100754.0,1.1971242
276535523,48.15099,28.98,100748.0,1.197053
276557687,46.393845,28.98,100769.0,1.1973025
276567977,46.895885,28.98,100763.0,1.1972312
276579940,46.72678,28.98,100765.0,1.1972549
276603930,47.062355,28.98,100761.0,1.1972073
276615938,46.72678,28.98,100765.0,1.1972549
276628043,46.895885,28.98,100763.0,1.1972312
276651832,46.72678,28.97,100765.0,1.1972549
276663923,45.891808,28.97,100775.0,1.1973737
276676583,46.895885,28.97,100763.0,1.1972312
276697942,46.644867,28.97,100766.0,1.1972668
276709532,45.809895,28.97,100775.99,1.1973855
276719973,46.475758,28.97,100768.0,1.1972905
276743482,46.142826,28.97,100772.0,1.1973381
276754519,46.9778,28.97,100762.0,1.1972193
276765023,46.393845,28.97,100769.0,1.1973025
276788779,47.062355,28.97,100761.0,1.1972073
276800493,46.811333,28.97,100763.99,1.1972429
276809944,47.062355,28.97,100761.0,1.1972073
276831349,45.809895,28.97,100775.99,1.1973855
276842519,48.48392,28.97,100744.0,1.1970054
276853248,44.805813,28.97,100788.0,1.1975281
276876810,47.47984,28.96,100756.0,1.197148
276888571,46.142826,28.96,100772.0,1.1973381
276900824,47.146908,28.96,100760.0,1.1971955
276925132,46.560314,28.96,100767.0,1.1972786
276935952,46.475758,28.96,100768.0,1.1972905
276948839,46.142826,28.96,100772.0,1.1973381
276972814,45.640785,28.96,100778.0,1.1974094
276984549,45.891808,28.96,100775.0,1.1973737
276996743,45.05419,28.96,100785.0,1.1974925
277018057,43.635265,28.96,100801.99,1.1976944
277028498,46.475758,28.96,100768.0,1.1972905
277039334,45.138744,28.96,100784.0,1.1974807
277060828,45.556232,28.96,100779.0,1.1974212
277072761,46.644867,28.96,100766.0,1.1972668
277084583,46.811333,28.96,100763.99,1.1972429
277108772,47.146908,28.96,100760.0,1.1971955
277120493,46.560314,28.96,100767.0,1.1972786
277132935,46.142826,28.96,100772.0,1.1973381
277156608,45.725338,28.96,100776.99,1.1973974
277167987,45.97636,28.96,100774.0,1.1973618
277180728,46.9778,28.96,100762.0,1.1972193
277204559,46.9778,28.949999,100762.0,1.1972193
277215991,46.393845,28.949999,100769.0,1.1973025
277227942,45.05419,28.949999,100785.0,1.1974925
277251837,46.22474,28.949999,100771.0,1.1973262
277263962,46.560314,28.949999,100767.0,1.1972786
277275826,46.475758,28.949999,100768.0,1.1972905
277299830,47.47984,28.949999,100756.0,1.197148
277311921,46.644867,28.949999,100766.0,1.1972668
277323835,44.97228,28.949999,100786.0,1.1975044
277346062,47.64895,28.939999,100754.0,1.1971242
277356502,46.475758,28.939999,100768.0,1.1972905
277367517,46.142826,28.939999,100772.0,1.1973381
277388831,46.9778,28.949999,100762.0,1.1972193
277400494,45.97636,28.949999,100774.0,1.1973618
277412621,47.899967,28.949999,100750.99,1.1970885
277436964,46.72678,28.949999,100765.0,1.1972549
277448503,46.393845,28.949999,100769.0,1.1973025
277460933,47.47984,28.949999,100756.0,1.197148
277484786,45.97636,28.939999,100774.0,1.1973618
277496765,46.393845,28.939999,100769.0,1.1973025
277509476,47.397926,28.939999,100757.0,1.1971599
277533466,47.062355,28.939999,100761.0,1.1972073
277544696,47.146908,28.939999,100760.0,1.1971955
277556649,46.475758,28.939999,100768.0,1.1972905
277580719,47.397926,28.939999,100757.0,1.1971599
277592922,46.058273,28.939999,100773.0,1.1973499
